power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
106.66 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 7 %
107.23 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 7 %
106.56 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
106.18 W, 130 MiB, 100 %, 8 %
106.18 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
107.53 W, 130 MiB, 100 %, 8 %
106.27 W, 130 MiB, 100 %, 7 %
106.37 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 8 %
106.37 W, 130 MiB, 100 %, 8 %
106.27 W, 130 MiB, 100 %, 8 %
107.53 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.18 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 8 %
107.53 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 8 %
106.37 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.56 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.23 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
107.52 W, 130 MiB, 100 %, 8 %
107.53 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.37 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 7 %
106.37 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 7 %
107.53 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.53 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 8 %
105.11 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 8 %
107.81 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 8 %
107.82 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 7 %
107.53 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
107.53 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 8 %
108.00 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 7 %
107.23 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 8 %
107.81 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 7 %
106.56 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 8 %
107.81 W, 130 MiB, 100 %, 8 %
106.37 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 8 %
108.10 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
108.10 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 8 %
107.82 W, 130 MiB, 100 %, 8 %
107.81 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
106.56 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 8 %
106.56 W, 130 MiB, 100 %, 8 %
106.46 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 8 %
106.66 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 8 %
108.10 W, 130 MiB, 100 %, 7 %
106.46 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
106.56 W, 130 MiB, 100 %, 8 %
107.62 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 7 %
106.66 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 8 %
107.43 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.33 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
107.62 W, 130 MiB, 100 %, 7 %
107.04 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 7 %
108.10 W, 130 MiB, 100 %, 8 %
108.10 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
106.85 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 7 %
108.10 W, 130 MiB, 100 %, 7 %
106.56 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.82 W, 130 MiB, 100 %, 7 %
107.82 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 8 %
107.53 W, 130 MiB, 100 %, 7 %
107.72 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 8 %
107.24 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.24 W, 130 MiB, 100 %, 7 %
107.33 W, 130 MiB, 100 %, 7 %
107.43 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.14 W, 130 MiB, 100 %, 8 %
107.81 W, 130 MiB, 100 %, 8 %
107.72 W, 130 MiB, 100 %, 8 %
107.04 W, 130 MiB, 100 %, 7 %
107.14 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 7 %
107.81 W, 130 MiB, 100 %, 8 %
107.91 W, 130 MiB, 100 %, 8 %
106.95 W, 130 MiB, 100 %, 7 %
106.95 W, 130 MiB, 100 %, 7 %
108.10 W, 130 MiB, 100 %, 8 %
108.01 W, 130 MiB, 100 %, 7 %
106.75 W, 130 MiB, 100 %, 7 %
106.85 W, 130 MiB, 100 %, 7 %
108.01 W, 130 MiB, 100 %, 7 %
107.91 W, 130 MiB, 100 %, 8 %
106.75 W, 130 MiB, 100 %, 8 %
89.60 W, 81 MiB, 100 %, 8 %
55.25933074951172
