power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
41.01 W, 22 MiB, 0 %, 0 %
41.09 W, 48 MiB, 0 %, 0 %
42.05 W, 371 MiB, 0 %, 0 %
42.07 W, 371 MiB, 18 %, 1 %
41.85 W, 371 MiB, 27 %, 2 %
41.96 W, 371 MiB, 27 %, 2 %
42.35 W, 371 MiB, 27 %, 2 %
42.34 W, 371 MiB, 27 %, 2 %
42.05 W, 371 MiB, 27 %, 2 %
42.45 W, 371 MiB, 27 %, 2 %
42.26 W, 371 MiB, 27 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.94 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.07 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.74 W, 371 MiB, 28 %, 2 %
42.35 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.55 W, 371 MiB, 27 %, 2 %
42.07 W, 371 MiB, 27 %, 2 %
42.06 W, 371 MiB, 27 %, 2 %
42.65 W, 371 MiB, 27 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
42.74 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.05 W, 371 MiB, 29 %, 2 %
42.16 W, 371 MiB, 29 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.74 W, 371 MiB, 29 %, 2 %
42.36 W, 371 MiB, 29 %, 2 %
42.74 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 29 %, 2 %
42.34 W, 371 MiB, 29 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
41.95 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
43.13 W, 371 MiB, 28 %, 2 %
42.54 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
42.64 W, 371 MiB, 28 %, 2 %
41.86 W, 371 MiB, 28 %, 2 %
43.13 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.74 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 28 %, 2 %
42.35 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 28 %, 2 %
43.13 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 29 %, 2 %
42.26 W, 371 MiB, 29 %, 2 %
42.84 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.54 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 29 %, 2 %
42.25 W, 371 MiB, 29 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
41.85 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.54 W, 371 MiB, 28 %, 2 %
42.05 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.35 W, 371 MiB, 29 %, 2 %
42.45 W, 371 MiB, 29 %, 2 %
42.84 W, 371 MiB, 28 %, 2 %
42.05 W, 371 MiB, 28 %, 2 %
42.07 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
42.05 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.54 W, 371 MiB, 27 %, 2 %
42.06 W, 371 MiB, 27 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
42.45 W, 371 MiB, 28 %, 2 %
42.06 W, 371 MiB, 28 %, 2 %
42.07 W, 371 MiB, 27 %, 2 %
42.25 W, 371 MiB, 27 %, 2 %
42.55 W, 371 MiB, 28 %, 2 %
41.95 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
42.36 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 28 %, 2 %
42.64 W, 371 MiB, 28 %, 2 %
42.25 W, 371 MiB, 28 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
42.55 W, 371 MiB, 28 %, 2 %
41.96 W, 371 MiB, 28 %, 2 %
42.54 W, 371 MiB, 29 %, 2 %
42.26 W, 371 MiB, 29 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
43.03 W, 371 MiB, 28 %, 2 %
42.07 W, 371 MiB, 28 %, 2 %
42.26 W, 371 MiB, 28 %, 2 %
42.55 W, 371 MiB, 28 %, 2 %
42.74 W, 371 MiB, 29 %, 2 %
41.96 W, 371 MiB, 29 %, 2 %
42.16 W, 371 MiB, 28 %, 2 %
42.35 W, 371 MiB, 28 %, 2 %
41.97 W, 371 MiB, 28 %, 2 %
