power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.43 W, 22 MiB, 0 %, 0 %
24.42 W, 48 MiB, 0 %, 0 %
34.81 W, 355 MiB, 4 %, 0 %
35.29 W, 355 MiB, 4 %, 0 %
35.29 W, 355 MiB, 0 %, 0 %
35.29 W, 355 MiB, 0 %, 0 %
35.29 W, 355 MiB, 0 %, 0 %
35.29 W, 355 MiB, 0 %, 0 %
35.29 W, 355 MiB, 0 %, 0 %
35.39 W, 355 MiB, 0 %, 0 %
35.20 W, 355 MiB, 0 %, 0 %
35.30 W, 355 MiB, 0 %, 0 %
35.30 W, 355 MiB, 0 %, 0 %
35.58 W, 355 MiB, 0 %, 0 %
35.39 W, 355 MiB, 0 %, 0 %
35.59 W, 355 MiB, 0 %, 0 %
35.49 W, 355 MiB, 0 %, 0 %
40.42 W, 355 MiB, 1 %, 0 %
1.8656656742095947
