power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
24.42 W, 22 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.52 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.33 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.52 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.52 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.33 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.32 W, 34 MiB, 0 %, 0 %
24.32 W, 34 MiB, 0 %, 0 %
24.52 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.52 W, 34 MiB, 0 %, 0 %
24.32 W, 34 MiB, 0 %, 0 %
24.32 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.32 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.33 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
24.42 W, 34 MiB, 0 %, 0 %
