power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
27.85 W, 0 MiB, 0 %, 0 %
36.13 W, 521 MiB, 1 %, 0 %
106.01 W, 555 MiB, 1 %, 0 %
106.98 W, 555 MiB, 74 %, 2 %
107.22 W, 555 MiB, 74 %, 2 %
107.22 W, 555 MiB, 100 %, 0 %
107.47 W, 555 MiB, 100 %, 0 %
107.89 W, 555 MiB, 100 %, 0 %
108.14 W, 555 MiB, 100 %, 0 %
108.44 W, 555 MiB, 100 %, 0 %
108.62 W, 555 MiB, 100 %, 0 %
108.86 W, 555 MiB, 100 %, 0 %
108.86 W, 555 MiB, 100 %, 0 %
109.11 W, 555 MiB, 100 %, 1 %
109.59 W, 555 MiB, 100 %, 1 %
109.84 W, 555 MiB, 100 %, 1 %
110.08 W, 555 MiB, 100 %, 1 %
110.08 W, 555 MiB, 100 %, 1 %
110.32 W, 555 MiB, 100 %, 1 %
110.32 W, 555 MiB, 100 %, 1 %
110.32 W, 555 MiB, 100 %, 1 %
110.81 W, 555 MiB, 100 %, 1 %
110.81 W, 555 MiB, 100 %, 1 %
110.81 W, 555 MiB, 100 %, 1 %
111.05 W, 555 MiB, 100 %, 1 %
111.29 W, 555 MiB, 100 %, 1 %
111.29 W, 555 MiB, 100 %, 1 %
111.29 W, 555 MiB, 100 %, 2 %
111.29 W, 555 MiB, 100 %, 2 %
111.29 W, 555 MiB, 100 %, 2 %
111.29 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.02 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.75 W, 555 MiB, 100 %, 2 %
112.75 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.75 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.75 W, 555 MiB, 100 %, 2 %
112.51 W, 555 MiB, 100 %, 2 %
112.75 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
112.27 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.78 W, 555 MiB, 100 %, 2 %
111.54 W, 555 MiB, 100 %, 2 %
111.05 W, 555 MiB, 100 %, 2 %
111.05 W, 555 MiB, 100 %, 2 %
111.29 W, 555 MiB, 100 %, 2 %
111.05 W, 555 MiB, 100 %, 2 %
111.05 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.32 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.62 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.62 W, 555 MiB, 100 %, 2 %
108.62 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.62 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.62 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.17 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
108.86 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.11 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.35 W, 555 MiB, 100 %, 2 %
109.59 W, 555 MiB, 100 %, 2 %
109.59 W, 555 MiB, 100 %, 2 %
109.59 W, 555 MiB, 100 %, 2 %
109.59 W, 555 MiB, 100 %, 2 %
109.84 W, 555 MiB, 100 %, 2 %
109.84 W, 555 MiB, 100 %, 2 %
109.84 W, 555 MiB, 100 %, 2 %
109.84 W, 555 MiB, 100 %, 2 %
109.84 W, 555 MiB, 100 %, 2 %
110.08 W, 555 MiB, 100 %, 2 %
110.32 W, 555 MiB, 100 %, 2 %
110.08 W, 555 MiB, 100 %, 2 %
110.32 W, 555 MiB, 100 %, 2 %
110.32 W, 555 MiB, 100 %, 2 %
110.32 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.32 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.57 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
110.81 W, 555 MiB, 100 %, 2 %
