start,duration,direction,throughput
0.550066,4.5e-05,0,10.852865
0.550352,0.000162,0,9.055773
0.550694,8e-06,0,7.785096
0.550733,8e-06,0,7.785096
0.55077,8e-06,0,7.75345
0.551089,2.4e-05,0,10.172526
0.551273,1e-06,0,0.00071
0.551341,1e-06,1,0.000661
0.551356,1e-06,0,0.000882
0.551392,1e-06,1,0.000766
0.551406,1e-06,0,0.000882
0.551441,1e-06,1,0.000787
0.551454,1e-06,0,0.000882
0.551488,1e-06,1,0.000787
0.551502,1e-06,0,0.000882
0.551538,1e-06,1,0.000787
0.551552,1e-06,0,0.000882
0.551593,1e-06,1,0.000787
0.551607,1e-06,0,0.000856
0.551652,1e-06,1,0.000787
0.551665,1e-06,0,0.000882
0.551701,1e-06,1,0.000787
0.551715,1e-06,0,0.000882
0.551747,1e-06,1,0.000787
0.551761,1e-06,0,0.000882
0.551791,1e-06,1,0.000787
0.551811,2.1e-05,1,11.755616
