start,duration,H2D,D2H,D2D,Throughput
0.518857,0.000744,0,0,0,0
0.519612,0.0002,0,0,0,0
0.519832,0.000199,0,0,0,0
0.520046,0.000199,0,0,0,0
0.520263,0.000199,0,0,0,0
0.520477,0.000199,0,0,0,0
0.520691,0.000199,0,0,0,0
0.520904,0.0002,0,0,0,0
0.521119,0.000199,0,0,0,0
0.521333,0.0002,0,0,0,0
0.521548,0.000199,0,0,0,0
0.521763,9.4e-05,0,0,0,0
0.521859,8.4e-05,0,0,0,0
0.521945,0.000113,0,0,0,0
0.522065,0.001229,0,1,0,6.28634
0.530413,0.000728,1,0,0,10.610602
0.531152,4.5e-05,0,0,0,0
0.531212,4.3e-05,0,0,0,0
0.531255,4.3e-05,0,0,0,0
0.531299,4.2e-05,0,0,0,0
0.531342,4.2e-05,0,0,0,0
0.531386,4.2e-05,0,0,0,0
0.531428,4.3e-05,0,0,0,0
0.531472,4.3e-05,0,0,0,0
0.531516,4.3e-05,0,0,0,0
0.53156,4.2e-05,0,0,0,0
0.531603,4.2e-05,0,0,0,0
0.531646,4.3e-05,0,0,0,0
0.53169,4.2e-05,0,0,0,0
0.531734,4.2e-05,0,0,0,0
0.531777,4.3e-05,0,0,0,0
0.531821,4.2e-05,0,0,0,0
0.531864,4.2e-05,0,0,0,0
0.531907,4.2e-05,0,0,0,0
0.53195,4.2e-05,0,0,0,0
0.531993,4.2e-05,0,0,0,0
0.532037,4.2e-05,0,0,0,0
0.53208,4.2e-05,0,0,0,0
0.532123,4.3e-05,0,0,0,0
0.532167,4.2e-05,0,0,0,0
0.532211,4.3e-05,0,0,0,0
0.532254,4.3e-05,0,0,0,0
0.532298,4.3e-05,0,0,0,0
0.532342,4.2e-05,0,0,0,0
0.532385,4.3e-05,0,0,0,0
0.532428,4.3e-05,0,0,0,0
0.532472,4.3e-05,0,0,0,0
0.532516,4.2e-05,0,0,0,0
0.53256,4.2e-05,0,0,0,0
0.532603,4.2e-05,0,0,0,0
0.532646,4.3e-05,0,0,0,0
0.53269,4.3e-05,0,0,0,0
0.532734,4.3e-05,0,0,0,0
0.532778,4.2e-05,0,0,0,0
0.532821,4.2e-05,0,0,0,0
0.532864,4.3e-05,0,0,0,0
0.532908,4.2e-05,0,0,0,0
0.532951,4.3e-05,0,0,0,0
0.532996,4.2e-05,0,0,0,0
0.533039,4.2e-05,0,0,0,0
0.533082,4.2e-05,0,0,0,0
0.533125,4.2e-05,0,0,0,0
0.533168,4.2e-05,0,0,0,0
0.533211,4.2e-05,0,0,0,0
0.533255,4.2e-05,0,0,0,0
0.533298,4.3e-05,0,0,0,0
0.533342,4.2e-05,0,0,0,0
0.533385,4.3e-05,0,0,0,0
0.533429,4.2e-05,0,0,0,0
0.533472,4.3e-05,0,0,0,0
0.533516,4.3e-05,0,0,0,0
0.53356,4.2e-05,0,0,0,0
0.533603,4.2e-05,0,0,0,0
0.533646,4.2e-05,0,0,0,0
0.53369,4.3e-05,0,0,0,0
0.533734,4.2e-05,0,0,0,0
0.533777,4.2e-05,0,0,0,0
0.533821,4.2e-05,0,0,0,0
0.533864,4.2e-05,0,0,0,0
0.533908,4.2e-05,0,0,0,0
0.533951,4.2e-05,0,0,0,0
0.533994,4.2e-05,0,0,0,0
0.534038,4.3e-05,0,0,0,0
0.534081,4.2e-05,0,0,0,0
0.534125,4.3e-05,0,0,0,0
0.534169,4.3e-05,0,0,0,0
0.534213,4.2e-05,0,0,0,0
0.534256,4.2e-05,0,0,0,0
0.534299,4.2e-05,0,0,0,0
0.534343,4.2e-05,0,0,0,0
0.534386,4.3e-05,0,0,0,0
0.53443,4.2e-05,0,0,0,0
0.534474,4.2e-05,0,0,0,0
0.534517,4.3e-05,0,0,0,0
0.534561,4.2e-05,0,0,0,0
0.534605,4.2e-05,0,0,0,0
0.534648,4.2e-05,0,0,0,0
0.534691,4.2e-05,0,0,0,0
0.534735,4.2e-05,0,0,0,0
0.534778,4.3e-05,0,0,0,0
0.534823,4.2e-05,0,0,0,0
0.534866,4.3e-05,0,0,0,0
0.53491,4.3e-05,0,0,0,0
0.534954,4.2e-05,0,0,0,0
0.534997,4.3e-05,0,0,0,0
0.535041,4.3e-05,0,0,0,0
0.535085,4.2e-05,0,0,0,0
0.535128,4.3e-05,0,0,0,0
0.535172,4.3e-05,0,0,0,0
0.535216,4.3e-05,0,0,0,0
0.53526,4.3e-05,0,0,0,0
0.535304,4.2e-05,0,0,0,0
0.535347,4.2e-05,0,0,0,0
0.535391,4.2e-05,0,0,0,0
0.535434,4.2e-05,0,0,0,0
0.535477,4.2e-05,0,0,0,0
0.53552,4.2e-05,0,0,0,0
0.535586,8.5e-05,0,0,0,0
0.535672,4.3e-05,0,0,0,0
0.535729,0.001181,0,1,0,6.540461
0.541841,0.000364,1,0,0,10.611083
0.542213,2.8e-05,0,0,0,0
0.542257,8.7e-05,0,0,0,0
0.542346,2.7e-05,0,0,0,0
0.542385,0.000503,0,1,0,7.679148
