power.draw [W], memory.used [MiB], utilization.gpu [%], utilization.memory [%]
20.98 W, 0 MiB, 0 %, 0 %
44.31 W, 104 MiB, 0 %, 0 %
66.69 W, 104 MiB, 0 %, 0 %
70.33 W, 104 MiB, 31 %, 3 %
71.17 W, 104 MiB, 43 %, 5 %
71.29 W, 104 MiB, 43 %, 5 %
70.88 W, 104 MiB, 42 %, 5 %
71.48 W, 104 MiB, 42 %, 5 %
71.10 W, 104 MiB, 44 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.29 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 44 %, 5 %
71.77 W, 104 MiB, 44 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.46 W, 104 MiB, 42 %, 5 %
71.68 W, 104 MiB, 44 %, 5 %
71.39 W, 104 MiB, 42 %, 5 %
70.98 W, 104 MiB, 42 %, 5 %
71.48 W, 104 MiB, 44 %, 5 %
71.10 W, 104 MiB, 44 %, 5 %
70.98 W, 104 MiB, 43 %, 5 %
71.46 W, 104 MiB, 43 %, 5 %
71.07 W, 104 MiB, 43 %, 5 %
71.36 W, 104 MiB, 44 %, 5 %
71.46 W, 104 MiB, 44 %, 5 %
71.17 W, 104 MiB, 42 %, 5 %
70.98 W, 104 MiB, 44 %, 5 %
71.56 W, 104 MiB, 44 %, 5 %
71.39 W, 104 MiB, 43 %, 5 %
71.00 W, 104 MiB, 43 %, 5 %
71.36 W, 104 MiB, 42 %, 5 %
71.46 W, 104 MiB, 42 %, 5 %
71.27 W, 104 MiB, 43 %, 5 %
71.07 W, 104 MiB, 43 %, 5 %
71.65 W, 104 MiB, 43 %, 5 %
71.56 W, 104 MiB, 43 %, 5 %
70.98 W, 104 MiB, 43 %, 5 %
71.46 W, 104 MiB, 44 %, 5 %
71.27 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 42 %, 5 %
71.56 W, 104 MiB, 44 %, 5 %
71.58 W, 104 MiB, 44 %, 5 %
70.98 W, 104 MiB, 43 %, 5 %
71.46 W, 104 MiB, 43 %, 5 %
71.48 W, 104 MiB, 42 %, 5 %
71.19 W, 104 MiB, 44 %, 5 %
71.58 W, 104 MiB, 44 %, 5 %
71.58 W, 104 MiB, 42 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
71.46 W, 104 MiB, 43 %, 5 %
71.58 W, 104 MiB, 44 %, 5 %
71.19 W, 104 MiB, 44 %, 5 %
71.00 W, 104 MiB, 42 %, 5 %
71.56 W, 104 MiB, 42 %, 5 %
71.56 W, 104 MiB, 44 %, 5 %
71.00 W, 104 MiB, 43 %, 5 %
71.46 W, 104 MiB, 43 %, 5 %
71.39 W, 104 MiB, 43 %, 5 %
71.17 W, 104 MiB, 43 %, 5 %
71.75 W, 104 MiB, 44 %, 5 %
71.48 W, 104 MiB, 44 %, 5 %
71.07 W, 104 MiB, 42 %, 5 %
70.88 W, 104 MiB, 44 %, 5 %
71.58 W, 104 MiB, 44 %, 5 %
71.19 W, 104 MiB, 43 %, 5 %
71.00 W, 104 MiB, 43 %, 5 %
